question_id,question_label,group_name,rank_type,iso3,country_name,rank,percentile,value_summary,main_driver_1,main_driver_2,main_driver_3,why_this_country_is_best_or_worst,lesson_for_chile,caution_note
Q1,Inversión,global_43,best_global,USA,United States,1.0,1.0,100.0,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,ISR,Israel,2.0,0.9767441860465116,96.25,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,SWE,Sweden,3.0,0.9534883720930233,92.0,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,CHE,Switzerland,4.0,0.9302325581395349,89.25,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,NLD,Netherlands (Kingdom of the),5.0,0.8953488372093024,87.75,oxford_ind_company_investment_emerging_tech,,,desempeño alto relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,GRC,Greece,1.0,0.023255813953488372,23.5,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,PER,Peru,2.0,0.05813953488372093,25.25,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,HRV,Croatia,2.0,0.05813953488372093,25.25,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,URY,Uruguay,4.0,0.09302325581395349,27.0,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,HUN,Hungary,5.0,0.11627906976744186,28.25,oxford_ind_company_investment_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,SGP,Singapore,1.0,0.9651162790697675,100.0,oxford_ind_vc_availability,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,ISR,Israel,1.0,0.9651162790697675,100.0,oxford_ind_vc_availability,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,CAN,Canada,1.0,0.9651162790697675,100.0,oxford_ind_vc_availability,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,EST,Estonia,1.0,0.9651162790697675,100.0,oxford_ind_vc_availability,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,USA,United States,5.0,0.9069767441860465,87.0,oxford_ind_vc_availability,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,QAT,Qatar,1.0,0.023255813953488372,0.0,oxford_ind_vc_availability,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,PER,Peru,2.0,0.046511627906976744,2.0,oxford_ind_vc_availability,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,ARG,Argentina,3.0,0.09302325581395349,4.0,oxford_ind_vc_availability,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,GRC,Greece,3.0,0.09302325581395349,4.0,oxford_ind_vc_availability,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,ROU,Romania,3.0,0.09302325581395349,4.0,oxford_ind_vc_availability,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,SGP,Singapore,1.0,0.9625,100.0,wipo_c_vencapdeal_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,ISR,Israel,1.0,0.9625,100.0,wipo_c_vencapdeal_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,CAN,Canada,1.0,0.9625,100.0,wipo_c_vencapdeal_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,USA,United States,1.0,0.9625,100.0,wipo_c_vencapdeal_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,best_global,EST,Estonia,5.0,0.9,89.8155460919345,wipo_c_vencapdeal_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,PER,Peru,1.0,0.025,0.635879349436584,wipo_c_vencapdeal_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,QAT,Qatar,2.0,0.05,0.679195832220637,wipo_c_vencapdeal_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,ARG,Argentina,3.0,0.075,1.46047711722145,wipo_c_vencapdeal_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,CZE,Czech Republic,4.0,0.1,1.82702984455493,wipo_c_vencapdeal_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q1,Inversión,global_43,worst_global,GRC,Greece,5.0,0.125,1.94203888165926,wipo_c_vencapdeal_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,USA,United States,1.0,1.0,22.2372,anthropic_usage_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,IND,India,2.0,0.9761904761904762,6.1627,anthropic_usage_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,GBR,United Kingdom,3.0,0.9523809523809523,3.5869,anthropic_usage_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,FRA,France,4.0,0.9285714285714286,3.2332,anthropic_usage_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,DEU,Germany,5.0,0.9047619047619048,3.027,anthropic_usage_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,URY,Uruguay,1.0,0.023809523809523808,0.0593,anthropic_usage_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,QAT,Qatar,2.0,0.047619047619047616,0.0634,anthropic_usage_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,EST,Estonia,3.0,0.07142857142857142,0.0741,anthropic_usage_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,CRI,Costa Rica,4.0,0.09523809523809523,0.0772,anthropic_usage_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,HRV,Croatia,5.0,0.11904761904761904,0.1084,anthropic_usage_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,ARE,United Arab Emirates,1.0,1.0,64.0,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,SGP,Singapore,2.0,0.9761904761904762,60.9,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,NOR,Norway,3.0,0.9523809523809523,46.4,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,IRL,Ireland,4.0,0.9285714285714286,44.6,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,FRA,France,5.0,0.9047619047619048,44.0,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,PER,Peru,1.0,0.023809523809523808,14.7,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,IND,India,2.0,0.047619047619047616,15.7,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,ROU,Romania,3.0,0.07142857142857142,16.2,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,CHN,China,4.0,0.09523809523809523,16.3,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,BRA,Brazil,5.0,0.11904761904761904,17.1,ms_h2_2025_ai_diffusion_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,DNK,Denmark,1.0,1.0,42.0324,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,FIN,Finland,2.0,0.967741935483871,37.8204,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,SWE,Sweden,3.0,0.9354838709677419,35.0402,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,BEL,Belgium,4.0,0.9032258064516129,34.5428,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,NLD,Netherlands (Kingdom of the),5.0,0.8709677419354839,33.2079,oecd_5_ict_business_oecd_biz_ai_pct,,,desempeño alto relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,AUS,Australia,1.0,0.03225806451612903,3.39,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,ISR,Israel,2.0,0.06451612903225806,3.694724719,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,GBR,United Kingdom,3.0,0.0967741935483871,4.1104,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,ROU,Romania,4.0,0.12903225806451613,5.2108,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,USA,United States,5.0,0.16129032258064516,5.651547688,oecd_5_ict_business_oecd_biz_ai_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,NLD,Netherlands (Kingdom of the),1.0,1.0,100.0,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,USA,United States,2.0,0.9767441860465116,99.75,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,FIN,Finland,3.0,0.9534883720930233,96.95,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,ISR,Israel,4.0,0.9302325581395349,96.84,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,SWE,Sweden,5.0,0.9069767441860465,96.31,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,GRC,Greece,1.0,0.023255813953488372,38.5,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,PER,Peru,2.0,0.046511627906976744,38.64,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,COL,Colombia,3.0,0.06976744186046512,46.99,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,HUN,Hungary,4.0,0.09302325581395349,47.82,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,CHN,China,5.0,0.11627906976744186,47.9875,oxford_ind_adoption_emerging_tech,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,EST,Estonia,1.0,1.0,99.63,oxford_public_sector_adoption,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,ARE,United Arab Emirates,2.0,0.9767441860465116,97.27,oxford_public_sector_adoption,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,FRA,France,3.0,0.9534883720930233,97.18,oxford_public_sector_adoption,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,BRA,Brazil,4.0,0.9302325581395349,94.78,oxford_public_sector_adoption,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,best_global,NLD,Netherlands (Kingdom of the),5.0,0.9069767441860465,94.01,oxford_public_sector_adoption,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,CRI,Costa Rica,1.0,0.023255813953488372,42.61,oxford_public_sector_adoption,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,CHN,China,2.0,0.046511627906976744,49.02,oxford_public_sector_adoption,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,ROU,Romania,3.0,0.06976744186046512,55.66,oxford_public_sector_adoption,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,QAT,Qatar,4.0,0.09302325581395349,62.82,oxford_public_sector_adoption,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q2,Adopción,global_43,worst_global,NZL,New Zealand,5.0,0.11627906976744186,64.32,oxford_public_sector_adoption,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,USA,United States,1.0,1.0,88.36,oxford_total_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,FRA,France,2.0,0.9767441860465116,80.81,oxford_total_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,GBR,United Kingdom,3.0,0.9534883720930233,77.75,oxford_total_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,NLD,Netherlands (Kingdom of the),4.0,0.9302325581395349,77.18,oxford_total_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,KOR,South Korea,5.0,0.9069767441860465,76.89,oxford_total_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,CRI,Costa Rica,1.0,0.023255813953488372,45.92,oxford_total_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,MEX,Mexico,2.0,0.046511627906976744,48.33,oxford_total_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,HRV,Croatia,3.0,0.06976744186046512,49.79,oxford_total_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,COL,Colombia,4.0,0.09302325581395349,56.02,oxford_total_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,PER,Peru,5.0,0.11627906976744186,56.52,oxford_total_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,CHE,Switzerland,1.0,1.0,64.4527324885586,wipo_out_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,SWE,Sweden,2.0,0.9761904761904762,59.0850877646012,wipo_out_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,USA,United States,3.0,0.9523809523809523,58.3123499615199,wipo_out_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,GBR,United Kingdom,4.0,0.9285714285714286,57.8165944024802,wipo_out_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,best_global,CHN,China,5.0,0.9047619047619048,55.2204727337487,wipo_out_score,,,ubicado en el tramo superior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,PER,Peru,1.0,0.023809523809523808,16.4253596952914,wipo_out_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,URY,Uruguay,2.0,0.047619047619047616,19.2946369960216,wipo_out_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,CRI,Costa Rica,3.0,0.07142857142857142,20.1094040166776,wipo_out_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,COL,Colombia,4.0,0.09523809523809523,20.4457905587096,wipo_out_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q3,Innovación,global_43,worst_global,QAT,Qatar,5.0,0.11904761904761904,21.7079315997501,wipo_out_score,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,best_global,ARE,United Arab Emirates,1.0,0.5714285714285714,16.66666666666667,anthropic_collaboration_pct,,,desempeño intermedio relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,best_global,SGP,Singapore,1.0,0.5714285714285714,16.66666666666667,anthropic_collaboration_pct,,,desempeño intermedio relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,best_global,NOR,Norway,1.0,0.5714285714285714,16.66666666666667,anthropic_collaboration_pct,,,desempeño intermedio relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,best_global,IRL,Ireland,1.0,0.5714285714285714,16.66666666666667,anthropic_collaboration_pct,,,desempeño intermedio relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,best_global,FRA,France,1.0,0.5714285714285714,16.66666666666667,anthropic_collaboration_pct,,,desempeño intermedio relativo,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,worst_global,AUT,Austria,1.0,0.07142857142857142,16.66666666666666,anthropic_collaboration_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
Q5,Uso poblacional,global_43,worst_global,BGR,Bulgaria,1.0,0.07142857142857142,16.66666666666666,anthropic_collaboration_pct,,,ubicado en el tramo inferior de la muestra,comparar perfil país y drivers antes de extraer lección política,ranking descriptivo in-sample; no causalidad
